games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct
75,389,2015,27,5.63,11.73,2.67,5.61,2.43,2.73,0.13,1.72,1.85,1.41,0.56,0.07,1.04,1.8,16.35,0.48,0.475,0.888
52,391,2015,21,2.37,5.23,1.02,2.21,0.81,1.21,0.4,1.65,2.06,1.4,0.69,0.48,0.67,2.06,6.56,0.452,0.461,0.667
67,393,2015,21,3.37,7.7,0.93,2.76,1.18,1.73,0.33,1.61,1.94,1.48,0.72,0.13,0.91,2.04,8.85,0.438,0.335,0.681
70,394,2015,22,1.94,3.91,0.46,1.47,0.47,0.77,1.13,2.46,3.59,0.67,0.76,0.6,0.5,1.9,4.81,0.496,0.311,0.611
45,395,2015,11,1.44,3.36,0.31,0.82,0.6,0.87,0.27,1.24,1.51,0.58,0.38,0.2,0.4,0.47,3.8,0.43,0.378,0.692
54,415,2015,24,2.11,5.65,0.8,2.7,0.74,0.94,0.59,3.17,3.76,1.7,1.0,0.35,1.06,2.2,5.76,0.374,0.295,0.784
72,400,2015,35,4.93,10.86,0.86,2.36,1.21,2.08,1.07,4.97,6.04,11.65,1.96,0.14,3.86,2.43,11.93,0.454,0.365,0.58
73,402,2015,23,3.7,8.58,1.79,4.64,0.67,0.85,0.29,2.25,2.53,0.77,0.74,0.34,0.63,1.64,9.86,0.431,0.386,0.79
82,444,2015,27,3.01,5.12,0.0,0.0,1.82,2.95,3.27,5.73,9.0,0.76,0.46,0.62,0.74,2.46,7.84,0.588,0.0,0.616
72,17,2015,35,7.88,18.15,1.46,4.31,4.64,5.6,1.36,6.36,7.72,4.15,0.86,0.53,2.44,2.5,21.85,0.434,0.339,0.829
80,328,2015,35,5.13,11.81,1.35,3.73,2.54,3.39,1.14,3.91,5.05,2.51,0.84,0.29,1.75,2.13,14.14,0.434,0.362,0.749
64,329,2015,25,4.77,11.22,0.73,2.42,1.69,2.3,1.14,4.36,5.5,1.94,0.91,0.53,2.11,2.88,11.95,0.425,0.303,0.735
72,378,2015,28,5.18,12.31,1.13,3.38,2.79,3.33,1.83,5.47,7.31,1.31,0.74,1.86,1.68,2.85,14.28,0.421,0.333,0.838
69,379,2015,14,2.12,4.29,0.03,0.23,1.52,2.06,1.22,2.74,3.96,0.64,0.52,0.35,0.58,1.71,5.78,0.493,0.125,0.739
49,380,2015,14,1.98,4.67,0.73,1.82,0.88,1.08,0.33,1.94,2.27,0.96,0.59,0.2,0.65,1.2,5.57,0.424,0.404,0.811
81,387,2015,28,4.42,10.31,0.12,0.44,2.38,3.33,2.12,8.11,10.23,1.78,0.65,0.36,1.84,2.99,11.35,0.429,0.278,0.715
39,403,2015,7,0.74,2.72,0.15,0.69,0.21,0.26,0.62,1.0,1.62,0.95,0.15,0.03,0.49,0.59,1.85,0.274,0.222,0.8
76,404,2015,30,2.88,7.71,0.82,2.5,3.5,4.13,0.53,3.76,4.29,8.66,2.13,0.13,2.54,2.64,10.08,0.374,0.326,0.847
44,114,2015,15,2.32,5.09,1.14,2.52,1.02,1.23,0.2,1.16,1.36,1.52,0.5,0.07,0.82,0.93,6.8,0.455,0.45,0.833
79,115,2015,34,10.19,20.23,5.09,11.22,4.59,5.06,0.86,4.58,5.44,6.67,2.14,0.19,3.32,2.04,30.06,0.504,0.454,0.907
43,116,2015,11,2.07,4.35,1.37,2.84,0.12,0.21,0.16,1.16,1.33,0.49,0.26,0.07,0.56,0.93,5.63,0.476,0.484,0.556
81,1364,2015,33,4.65,10.6,1.48,3.86,1.46,1.75,0.6,3.0,3.6,3.93,0.75,0.05,1.96,1.8,12.25,0.439,0.383,0.831
61,117,2015,35,9.18,18.62,0.57,1.77,5.34,7.05,2.13,8.15,10.28,1.9,1.28,2.05,1.98,2.43,24.28,0.493,0.324,0.758
81,118,2015,20,2.54,4.16,0.0,0.0,1.41,2.52,2.77,4.63,7.4,1.09,0.7,0.89,0.79,2.49,6.49,0.611,0.0,0.559
53,167,2015,34,5.42,13.21,1.64,4.51,7.08,8.15,0.98,4.32,5.3,2.55,0.79,0.36,1.45,1.64,19.55,0.41,0.364,0.868
82,168,2015,24,2.82,7.17,0.94,2.73,1.05,1.39,0.52,2.99,3.51,2.52,0.94,0.27,0.74,2.16,7.62,0.393,0.344,0.754
52,169,2015,34,6.31,13.6,0.04,0.06,3.9,4.71,1.12,5.85,6.96,3.77,0.96,1.35,2.27,2.71,16.56,0.464,0.667,0.829
51,217,2015,13,2.24,4.35,0.16,0.86,1.0,1.45,1.22,1.43,2.65,0.65,0.37,0.78,0.63,1.8,5.63,0.514,0.182,0.689
53,228,2015,31,7.43,16.58,1.58,4.94,3.19,3.6,0.83,2.13,2.96,4.72,1.06,0.34,2.34,2.02,19.64,0.448,0.321,0.885
54,86,2015,30,4.65,10.28,0.28,1.02,1.96,3.0,0.89,4.22,5.11,5.2,1.48,0.76,2.83,3.0,11.54,0.452,0.273,0.654
60,88,2015,16,2.22,5.72,0.98,2.82,1.17,1.4,0.52,1.92,2.43,0.93,0.63,0.27,0.58,1.68,6.58,0.388,0.349,0.833
81,109,2015,25,3.84,8.37,1.38,3.52,1.21,1.4,0.33,2.33,2.67,1.22,0.78,0.2,0.79,2.37,10.27,0.459,0.393,0.867
73,112,2015,31,4.93,11.14,1.67,4.97,2.68,3.27,0.96,4.15,5.11,1.85,1.73,0.48,1.14,2.71,14.22,0.443,0.336,0.82
57,242,2015,16,2.0,4.21,0.35,1.16,0.68,1.19,0.49,1.72,2.21,1.18,0.51,0.58,0.95,1.47,5.04,0.475,0.303,0.574
8,2106,2015,5,0.38,0.75,0.0,0.0,0.25,0.5,0.38,1.0,1.38,0.13,0.0,0.5,0.38,0.5,1.0,0.5,0.0,0.5
73,243,2015,23,3.08,8.22,0.86,2.81,1.1,1.4,0.79,3.4,4.19,1.62,0.75,0.16,1.56,2.44,8.12,0.375,0.307,0.784
80,246,2015,21,3.84,7.5,0.35,1.05,1.93,2.38,2.26,4.74,7.0,2.36,0.99,0.63,1.3,2.6,9.95,0.512,0.333,0.811
36,244,2015,23,3.28,6.75,0.75,1.97,1.42,1.78,0.78,2.25,3.03,2.19,0.67,0.39,1.31,1.83,8.72,0.486,0.38,0.797
37,249,2015,15,1.51,4.22,0.43,1.43,0.76,1.05,0.19,1.08,1.27,2.92,0.84,0.08,0.89,0.89,4.22,0.359,0.302,0.718
77,250,2015,33,4.64,6.6,0.0,0.01,3.45,8.04,3.47,10.29,13.75,1.17,0.66,2.3,1.39,2.69,12.73,0.703,0.0,0.43
80,251,2015,25,3.21,7.31,0.38,1.38,1.66,2.18,0.49,2.14,2.63,3.13,0.79,0.25,1.28,1.64,8.46,0.439,0.273,0.764
81,252,2015,21,2.65,6.48,0.84,2.49,1.33,1.83,0.85,3.28,4.14,1.21,0.47,0.53,0.72,1.56,7.48,0.41,0.337,0.73
66,401,2015,31,6.77,15.88,0.67,2.27,2.15,2.71,0.7,2.71,3.41,4.71,0.67,0.21,2.65,1.27,16.36,0.427,0.293,0.793
57,368,2015,12,2.0,4.88,0.63,1.95,0.33,0.42,0.16,1.33,1.49,1.89,0.63,0.11,0.77,1.4,4.96,0.41,0.324,0.792
61,372,2015,14,2.3,3.82,0.0,0.0,0.56,0.97,1.54,2.26,3.8,0.26,0.34,0.82,0.66,1.2,5.15,0.601,0.0,0.576
74,29,2015,22,4.28,9.61,1.35,3.51,1.0,1.3,0.35,1.7,2.05,4.08,0.35,0.03,1.53,1.49,10.92,0.446,0.385,0.771
31,51,2015,34,7.19,15.87,1.55,4.16,4.45,5.55,0.58,3.45,4.03,6.13,2.03,0.61,3.55,2.42,20.39,0.453,0.372,0.802
79,54,2015,26,4.1,9.48,1.63,4.28,1.39,1.67,0.46,2.77,3.23,1.25,0.37,0.06,1.46,1.51,11.23,0.433,0.382,0.833
76,59,2015,33,6.0,13.41,1.93,5.36,1.26,1.62,0.63,2.26,2.89,2.08,1.54,0.25,1.43,2.16,15.2,0.447,0.361,0.78
75,278,2015,35,8.24,19.65,3.05,8.13,5.52,6.19,0.6,3.43,4.03,6.83,0.87,0.37,3.23,2.2,25.05,0.419,0.375,0.892
23,2105,2015,7,1.13,2.87,0.39,1.0,0.39,0.52,0.04,0.48,0.52,0.43,0.43,0.09,0.09,0.65,3.04,0.394,0.391,0.75
80,3,2015,25,3.26,5.33,0.0,0.0,1.43,2.45,2.74,3.93,6.66,0.78,0.53,1.11,1.05,2.79,7.95,0.613,0.0,0.582
74,6,2015,30,7.24,14.12,0.0,0.22,3.5,4.08,2.38,6.16,8.54,1.49,0.51,1.09,1.34,2.04,17.99,0.513,0.0,0.858
60,1983,2015,11,2.3,4.83,0.0,0.0,1.47,1.8,1.03,1.93,2.97,0.48,0.17,0.37,0.77,1.62,6.07,0.476,0.0,0.815
82,10,2015,28,3.65,8.77,1.54,4.26,1.4,1.9,1.2,4.89,6.09,1.68,0.88,0.65,1.46,2.09,10.23,0.416,0.361,0.737
78,12,2015,15,1.77,3.78,0.15,0.47,0.79,1.06,0.32,2.81,3.13,1.58,0.77,0.37,0.76,1.24,4.49,0.468,0.324,0.747
80,15,2015,35,6.41,12.66,0.35,1.36,3.7,5.11,1.41,6.24,7.65,4.31,1.18,1.41,2.6,3.23,16.88,0.506,0.257,0.724
2,2148,2015,3,1.5,2.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,3.0,0.75,0.0,0.0
66,13,2015,30,6.02,14.08,1.98,5.42,3.02,3.45,1.98,4.02,6.0,1.11,0.58,0.38,1.36,1.65,17.03,0.427,0.366,0.873
64,316,2015,22,4.05,9.91,2.22,6.05,1.45,1.94,0.39,2.34,2.73,0.98,0.83,0.45,1.09,2.22,11.77,0.409,0.367,0.75
61,364,2015,29,5.25,10.67,1.7,4.11,1.52,2.23,0.48,4.2,4.67,2.77,0.75,0.34,1.56,1.87,13.72,0.492,0.414,0.684
80,303,2015,34,8.01,17.89,2.46,5.9,2.34,2.83,0.59,2.65,3.24,4.26,1.21,0.29,2.45,2.34,20.83,0.448,0.417,0.827
81,304,2015,19,2.69,5.73,0.38,1.1,0.32,0.51,0.53,2.56,3.09,4.53,1.17,0.12,1.73,1.41,6.09,0.47,0.348,0.634
81,305,2015,22,3.59,7.95,1.36,3.2,0.89,1.04,0.46,1.95,2.41,0.73,0.17,0.07,0.65,1.57,9.43,0.452,0.425,0.857
34,306,2015,10,2.26,3.94,0.0,0.03,0.53,1.06,1.56,2.35,3.91,0.09,0.15,0.76,0.62,1.44,5.06,0.575,0.0,0.5
22,310,2015,8,1.55,3.55,0.45,1.0,0.95,1.27,0.18,0.73,0.91,1.14,0.14,0.05,0.68,0.77,4.5,0.436,0.455,0.75
79,315,2015,36,6.42,14.46,1.81,4.57,3.51,3.95,0.56,3.27,3.82,4.19,1.66,0.24,2.28,2.58,18.15,0.444,0.396,0.888
81,318,2015,32,6.19,13.16,0.91,2.86,3.81,5.04,2.44,6.59,9.04,3.27,1.81,1.72,2.36,2.93,17.1,0.47,0.319,0.757
81,319,2015,20,3.21,7.56,1.52,3.95,0.58,0.72,0.33,1.62,1.95,2.79,0.73,0.07,0.94,1.26,8.52,0.425,0.384,0.81
59,326,2015,21,3.17,6.59,0.8,1.76,0.37,0.59,0.32,1.93,2.25,1.68,0.63,0.31,0.9,1.75,7.51,0.481,0.452,0.629
80,443,2015,33,8.14,17.33,3.45,8.13,2.41,2.76,0.44,3.39,3.83,2.08,0.75,0.61,1.73,1.9,22.14,0.47,0.425,0.873
82,447,2015,32,7.62,14.06,0.37,1.07,2.72,3.35,2.79,7.67,10.46,1.96,0.71,1.68,2.23,2.99,18.33,0.542,0.341,0.811
82,450,2015,30,2.91,7.1,0.83,2.51,1.29,1.73,2.01,4.23,6.24,2.16,1.29,0.24,1.35,2.46,7.95,0.411,0.33,0.746
81,451,2015,28,4.23,9.3,0.25,1.02,1.83,2.21,0.62,4.28,4.9,4.43,0.99,0.35,2.09,1.72,10.54,0.456,0.241,0.827
72,446,2015,18,1.78,4.61,1.36,3.78,0.4,0.65,0.54,2.64,3.18,0.72,0.36,0.22,0.39,1.19,5.32,0.386,0.36,0.617
60,452,2015,22,4.4,8.83,0.05,0.23,1.47,2.02,1.13,4.4,5.53,0.68,0.42,1.43,1.12,2.63,10.32,0.498,0.214,0.727
47,469,2015,22,4.7,9.38,0.6,1.49,0.96,1.36,1.21,1.91,3.13,0.94,0.79,0.34,0.68,2.0,10.96,0.501,0.4,0.703
73,474,2015,29,5.66,9.34,0.0,0.0,2.93,4.51,3.26,8.59,11.85,0.4,0.6,3.68,1.88,2.75,14.25,0.606,0.0,0.65
60,49,2015,17,1.83,3.92,0.8,2.08,0.67,0.92,0.82,2.68,3.5,1.37,0.43,0.35,0.78,2.57,5.13,0.468,0.384,0.727
81,137,2015,32,6.81,13.09,0.02,0.07,2.57,7.23,4.88,9.91,14.79,0.83,1.47,1.38,1.91,3.02,16.22,0.521,0.333,0.355
81,138,2015,25,2.88,6.01,1.23,2.94,0.89,1.21,0.67,2.86,3.53,2.11,0.93,0.22,0.99,2.35,7.88,0.478,0.42,0.735
70,171,2015,33,6.66,14.39,1.06,3.07,2.83,3.63,1.47,5.04,6.51,1.71,1.43,0.73,1.99,2.63,17.2,0.463,0.344,0.78
81,172,2015,34,7.47,17.89,2.59,6.99,5.6,6.52,0.98,5.98,6.95,4.06,1.88,0.36,3.27,2.84,23.14,0.418,0.371,0.86
73,173,2015,26,3.6,6.85,0.0,0.04,1.38,2.0,2.82,4.08,6.9,1.45,0.64,1.05,1.07,2.47,8.59,0.526,0.0,0.692
5,197,2015,3,0.2,0.8,0.2,0.8,0.0,0.0,0.0,0.6,0.6,0.4,0.0,0.0,0.2,0.2,0.6,0.25,0.25,0.0
76,200,2015,33,5.49,11.7,1.05,3.14,2.66,3.2,1.26,5.45,6.71,2.22,0.86,0.53,1.42,2.01,14.68,0.469,0.335,0.831
52,258,2015,35,7.13,17.21,2.31,6.75,3.0,3.52,0.69,3.19,3.88,5.06,1.17,0.38,3.4,2.38,19.58,0.415,0.342,0.852
78,273,2015,23,3.38,8.0,0.01,0.09,2.23,3.06,2.28,5.33,7.62,1.24,0.49,0.79,1.86,2.95,9.01,0.423,0.143,0.728
72,274,2015,33,7.65,15.14,1.79,4.04,4.06,4.64,1.32,5.53,6.85,2.58,1.78,0.99,1.46,1.85,21.15,0.506,0.443,0.874
61,275,2015,21,3.2,7.13,1.41,3.74,0.57,0.75,0.84,4.31,5.15,1.51,0.13,0.3,1.26,3.0,8.38,0.448,0.377,0.761
5,282,2015,4,0.8,1.4,0.2,0.4,0.0,0.0,0.8,1.2,2.0,0.0,0.0,0.0,0.2,0.4,1.8,0.571,0.5,0.0
73,283,2015,33,8.1,15.85,0.03,0.19,4.34,5.52,2.79,5.05,7.85,2.0,0.79,1.7,2.4,2.95,20.56,0.511,0.143,0.787
82,284,2015,27,4.35,8.07,0.0,0.01,1.56,1.96,3.27,4.07,7.34,1.39,0.2,1.57,1.62,2.22,10.27,0.539,0.0,0.795
77,285,2015,31,5.31,12.69,2.05,5.7,3.35,4.08,1.94,7.96,9.9,2.4,0.75,0.53,1.84,2.06,16.03,0.419,0.36,0.822
77,286,2015,37,6.65,15.56,2.75,7.1,5.17,6.38,0.71,4.03,4.74,6.42,2.05,0.44,2.92,2.74,21.22,0.427,0.388,0.811
80,290,2015,17,2.39,5.45,0.61,1.6,0.71,1.03,0.74,3.0,3.74,0.74,0.33,0.23,0.81,1.43,6.1,0.438,0.383,0.695
71,294,2015,25,3.72,6.31,0.0,0.0,1.86,3.17,1.94,5.2,7.14,1.46,0.92,1.06,1.41,3.1,9.3,0.589,0.0,0.587
54,296,2015,9,1.94,3.22,0.0,0.0,1.61,2.11,1.35,2.24,3.59,0.39,0.22,0.43,0.54,1.0,5.5,0.603,0.0,0.763
81,343,2015,18,2.22,5.16,0.79,2.0,0.64,0.86,0.21,1.27,1.48,2.15,0.77,0.02,1.35,1.51,5.88,0.431,0.395,0.743
67,345,2015,29,4.57,8.76,0.01,0.03,2.0,3.39,2.3,5.79,8.09,1.82,1.76,1.49,2.36,2.87,11.15,0.521,0.5,0.59
61,176,2015,31,3.25,5.8,0.0,0.0,2.64,4.64,3.41,7.54,10.95,1.49,0.74,2.21,1.87,2.67,9.13,0.559,0.0,0.569
78,177,2015,23,3.51,7.42,0.54,1.82,1.65,2.47,1.97,4.53,6.5,1.64,0.76,0.71,0.85,1.96,9.22,0.473,0.296,0.668
45,178,2015,32,5.13,12.27,2.51,6.53,2.47,2.78,0.22,1.98,2.2,2.69,0.96,0.31,1.62,2.18,15.24,0.418,0.384,0.888
72,136,2015,32,5.79,12.15,0.89,2.85,1.67,2.29,0.75,3.1,3.85,5.82,0.99,0.24,2.57,2.61,14.14,0.477,0.312,0.727
66,91,2015,21,2.89,5.14,0.0,0.03,1.23,1.89,2.03,3.3,5.33,0.56,0.71,1.0,0.7,2.21,7.02,0.563,0.0,0.648
66,94,2015,24,2.77,4.76,0.0,0.02,1.61,2.59,2.65,6.08,8.73,0.97,0.55,0.67,1.41,2.2,7.15,0.583,0.0,0.62
79,100,2015,32,6.01,13.9,1.41,4.05,2.08,2.58,1.18,2.78,3.96,2.43,1.11,0.09,1.71,2.13,15.51,0.433,0.347,0.804
56,104,2015,31,5.25,12.43,1.39,3.84,3.41,4.09,0.46,2.46,2.93,6.11,1.2,0.29,1.5,1.79,15.3,0.422,0.363,0.834
34,105,2015,4,0.38,1.44,0.15,0.62,0.15,0.15,0.32,0.62,0.94,0.29,0.06,0.0,0.29,0.18,1.06,0.265,0.238,1.0
65,107,2015,34,9.25,20.49,1.08,3.23,7.32,10.2,2.43,9.06,11.49,3.29,1.55,1.42,3.83,3.63,26.89,0.451,0.333,0.718
67,108,2015,28,4.09,10.63,2.54,7.19,2.09,2.64,0.97,5.28,6.25,1.45,1.57,0.6,2.13,3.46,12.81,0.385,0.353,0.791
77,182,2015,26,3.26,7.78,0.45,1.9,2.75,4.18,1.29,3.4,4.69,1.75,0.7,1.65,1.43,2.79,9.73,0.419,0.24,0.658
79,184,2015,26,2.67,7.1,1.47,4.42,0.43,0.58,0.61,3.23,3.84,1.78,1.0,0.81,0.95,1.78,7.24,0.376,0.332,0.739
81,185,2015,34,4.95,10.11,1.23,3.19,2.83,4.06,1.65,7.84,9.49,7.38,1.47,1.4,3.2,2.96,13.96,0.49,0.388,0.696
78,187,2015,18,2.95,6.35,0.19,0.58,1.32,1.76,1.78,3.0,4.78,0.86,0.59,0.42,1.06,2.42,7.41,0.465,0.333,0.752
80,188,2015,28,4.43,10.3,0.84,2.66,2.05,2.75,0.93,3.23,4.15,1.73,0.73,0.5,1.16,2.05,11.74,0.43,0.315,0.745
35,189,2015,33,8.6,17.23,0.17,0.51,4.03,5.54,1.46,6.94,8.4,4.86,0.8,0.49,2.37,2.71,21.4,0.499,0.333,0.727
51,191,2015,16,2.24,5.2,0.94,2.8,0.98,1.1,0.14,1.55,1.69,1.0,0.41,0.14,0.45,0.94,6.39,0.43,0.336,0.893
69,186,2015,22,3.33,8.51,1.22,3.77,1.04,1.33,0.36,2.0,2.36,0.81,0.55,0.28,0.67,1.78,8.93,0.392,0.323,0.783
82,192,2015,38,8.66,19.72,2.88,8.01,8.78,10.21,0.77,5.34,6.11,7.46,1.7,0.62,4.56,2.79,28.98,0.439,0.359,0.86
78,193,2015,18,2.5,5.27,0.5,1.79,0.88,1.42,1.29,2.29,3.59,0.86,0.63,0.45,0.79,1.59,6.38,0.474,0.279,0.622
39,194,2015,9,1.49,2.31,0.0,0.03,0.62,1.18,0.64,1.03,1.67,0.44,0.28,0.28,0.44,1.23,3.59,0.644,0.0,0.522
76,196,2015,32,4.72,10.07,1.38,3.91,1.43,1.75,0.71,2.18,2.89,1.93,1.28,0.24,1.29,1.88,12.26,0.469,0.354,0.82
72,140,2015,35,9.69,19.18,2.58,6.68,6.21,6.92,0.63,7.56,8.18,5.01,0.96,1.18,3.47,1.9,28.18,0.505,0.387,0.898
76,144,2015,21,2.87,7.38,1.26,3.53,0.71,0.83,0.26,2.03,2.29,1.09,0.63,0.07,0.59,1.08,7.71,0.389,0.358,0.857
22,146,2015,14,2.45,5.14,1.18,2.64,1.14,1.55,0.95,0.95,1.91,0.95,0.73,0.23,0.86,1.27,7.23,0.478,0.448,0.735
37,203,2015,7,0.62,1.65,0.03,0.24,0.32,0.43,0.27,1.76,2.03,0.38,0.14,0.05,0.14,0.68,1.59,0.377,0.111,0.75
80,204,2015,36,6.51,15.03,1.79,5.13,4.91,5.96,0.76,4.2,4.96,3.7,1.19,0.34,2.53,2.29,19.73,0.433,0.349,0.824
57,205,2015,16,2.88,5.11,0.0,0.02,1.21,2.05,1.53,2.35,3.88,0.95,0.32,1.91,1.12,2.3,6.96,0.564,0.0,0.59
80,262,2015,30,3.35,7.71,1.98,4.96,0.56,0.68,0.18,3.08,3.25,2.05,0.75,0.44,1.23,2.01,9.24,0.434,0.398,0.833
66,267,2015,18,3.48,7.73,0.85,2.74,0.97,1.33,0.67,3.15,3.82,1.17,0.64,0.45,0.76,1.59,8.79,0.451,0.309,0.727
82,268,2015,27,5.28,11.7,1.5,3.85,1.96,2.48,0.33,2.45,2.78,3.06,0.84,0.21,1.89,2.35,14.02,0.452,0.389,0.793
79,271,2015,29,3.67,8.09,1.04,2.75,1.25,1.49,0.37,2.23,2.59,1.72,1.08,0.35,0.91,1.7,9.63,0.454,0.378,0.839
78,301,2015,33,4.24,10.95,2.42,6.73,1.62,1.87,0.35,2.71,3.05,1.94,1.0,0.22,1.0,2.29,12.53,0.388,0.36,0.863
68,309,2015,21,2.87,6.69,0.99,2.72,1.09,1.51,0.5,1.68,2.18,1.16,0.76,0.15,1.46,2.06,7.81,0.429,0.362,0.718
60,337,2015,9,1.27,2.53,0.2,0.65,0.52,0.65,0.63,1.32,1.95,0.57,0.22,0.45,0.45,1.2,3.25,0.5,0.308,0.795
63,340,2015,20,2.51,4.76,0.02,0.16,0.51,0.75,1.6,3.35,4.95,0.7,0.86,0.37,0.65,1.97,5.54,0.527,0.1,0.681
55,341,2015,10,1.24,3.65,0.62,1.89,0.6,0.82,0.16,0.84,1.0,1.76,0.42,0.02,0.84,0.69,3.69,0.338,0.327,0.733
57,342,2015,19,3.67,6.74,0.0,0.05,1.88,3.25,0.91,3.63,4.54,1.7,0.95,0.46,1.33,2.74,9.21,0.544,0.0,0.578
80,405,2015,28,4.9,11.95,1.63,4.63,1.75,2.38,0.59,2.84,3.43,3.33,1.16,0.16,2.45,1.78,13.18,0.41,0.351,0.737
73,2080,2015,15,1.92,4.34,0.19,0.86,1.1,1.67,0.63,1.97,2.6,0.63,0.32,0.45,0.96,1.95,5.12,0.442,0.222,0.656
75,410,2015,15,2.35,5.01,0.83,2.11,0.67,0.84,0.71,2.04,2.75,1.04,0.33,0.23,0.56,1.36,6.19,0.468,0.392,0.794
75,411,2015,23,2.51,4.95,0.56,1.64,0.83,1.32,0.69,3.76,4.45,1.43,1.13,0.49,0.91,1.45,6.4,0.507,0.341,0.626
61,420,2015,27,3.02,8.67,1.0,3.95,2.11,2.72,1.25,2.93,4.18,3.03,1.49,0.3,1.31,3.0,9.15,0.348,0.253,0.777
77,422,2015,29,5.16,12.56,0.73,2.21,1.58,2.29,0.56,3.4,3.96,6.52,1.14,0.31,2.27,1.73,12.62,0.411,0.329,0.693
64,426,2015,20,1.97,5.3,0.88,2.42,0.47,0.52,0.3,2.81,3.11,0.98,0.25,0.27,0.81,1.56,5.28,0.372,0.361,0.909
79,435,2015,28,5.49,12.51,1.39,3.47,3.3,3.95,0.42,2.29,2.71,5.95,1.23,0.3,2.76,2.11,15.68,0.439,0.401,0.837
80,436,2015,24,2.51,6.31,1.11,3.23,1.14,1.56,0.45,2.2,2.65,1.75,0.86,0.23,0.8,2.44,7.28,0.398,0.345,0.728
60,455,2015,25,5.05,8.93,0.0,0.0,2.7,3.55,3.07,6.05,9.12,0.7,0.42,1.33,1.42,2.63,12.8,0.565,0.0,0.761
78,459,2015,15,1.5,3.56,0.14,0.59,0.49,0.65,1.17,2.74,3.91,0.38,0.35,0.33,0.64,1.95,3.63,0.421,0.239,0.745
81,482,2015,28,4.17,9.22,1.88,4.67,1.48,1.78,1.57,4.86,6.43,1.36,0.72,0.95,0.77,1.64,11.7,0.452,0.402,0.833
78,485,2015,28,2.5,5.92,0.41,1.49,1.03,1.5,1.04,4.13,5.17,1.51,0.87,0.33,1.22,2.36,6.44,0.422,0.276,0.684
17,486,2015,8,1.29,3.12,0.24,0.65,0.76,1.24,0.76,1.47,2.24,0.18,0.29,0.41,0.12,0.65,3.59,0.415,0.364,0.619
27,487,2015,8,1.33,2.96,0.19,0.48,0.96,1.3,0.3,1.07,1.37,1.15,0.3,0.11,0.59,0.26,3.81,0.45,0.385,0.743
73,489,2015,32,6.78,13.19,0.1,0.41,1.44,2.23,2.41,6.63,9.04,1.86,1.53,0.51,1.86,2.49,15.1,0.514,0.233,0.644
73,491,2015,24,3.16,5.99,0.01,0.14,2.4,3.18,1.89,4.34,6.23,0.97,0.78,0.86,0.93,2.79,8.74,0.529,0.1,0.754
79,208,2015,17,2.29,5.29,0.85,2.43,0.62,0.68,0.35,1.87,2.23,1.38,0.49,0.22,1.23,1.57,6.05,0.433,0.349,0.907
74,211,2015,34,4.41,9.99,1.73,4.24,1.54,2.03,0.78,3.24,4.03,3.5,1.12,0.23,1.36,2.01,12.08,0.441,0.408,0.76
59,212,2015,14,1.58,3.53,0.41,1.25,0.61,0.71,0.66,2.15,2.81,0.97,0.63,0.19,0.56,1.15,4.17,0.447,0.324,0.857
65,214,2015,28,6.31,14.38,1.34,3.98,2.8,3.32,0.42,2.58,3.0,6.02,1.35,0.34,2.57,2.28,16.75,0.439,0.336,0.843
53,215,2015,14,1.66,4.3,0.68,1.98,0.51,0.7,0.23,1.47,1.7,1.06,0.6,0.36,0.74,1.15,4.51,0.386,0.343,0.73
29,216,2015,21,2.17,4.76,0.14,0.48,1.28,1.79,1.34,3.97,5.31,1.48,1.34,0.55,0.9,2.1,5.76,0.457,0.286,0.712
52,25,2016,16,1.58,4.17,0.44,1.65,0.54,0.83,0.23,1.65,1.88,2.06,0.65,0.15,1.08,1.42,4.13,0.378,0.267,0.651
36,90,2016,17,2.14,4.56,0.42,1.19,0.47,0.81,0.75,2.36,3.11,1.03,0.64,0.08,0.81,1.39,5.17,0.47,0.349,0.586
68,1,2016,15,1.97,5.01,1.38,3.63,0.65,0.72,0.26,1.0,1.26,0.59,0.54,0.12,0.49,1.68,5.97,0.393,0.381,0.898
82,179,2016,31,4.76,8.22,0.0,0.02,1.26,1.94,2.9,7.45,10.35,1.48,0.49,0.74,1.45,2.6,10.77,0.579,0.0,0.648
27,1593,2016,21,1.41,3.0,0.0,0.04,0.11,0.41,2.07,6.0,8.07,1.81,0.48,0.93,1.59,3.19,2.93,0.469,0.0,0.273
80,241,2016,20,2.66,4.63,0.34,0.83,0.84,1.25,1.48,3.1,4.58,1.75,0.64,0.78,0.96,2.64,6.5,0.576,0.409,0.67
71,263,2016,19,3.04,5.52,0.0,0.01,0.54,0.87,1.66,4.01,5.68,0.66,0.51,0.68,0.86,2.42,6.62,0.551,0.0,0.613
73,388,2016,24,5.93,13.21,0.29,1.29,1.93,2.64,2.49,5.7,8.19,1.67,0.52,0.14,1.36,1.86,14.08,0.449,0.223,0.731
22,392,2016,9,1.27,3.09,0.36,1.27,0.68,0.86,0.14,0.91,1.05,0.5,0.23,0.05,0.36,1.05,3.59,0.412,0.286,0.789
